,날짜,시가,고가,저가,종가,거래량,회사코드,시가총액,60beta,60개월평균수익률,티커,BPS,PER,PBR,EPS,DIV,DPS
260,2022-04-29,15800,16150,15400,15900,36125,000050,480080640000,0.7908305658856644,1.0013087158795555,000050,30033,18.23,0.53,872,0.79,125
261,2022-04-29,5680,5710,5600,5690,311817,027410,480034490100,1.4308658805386627,0.9624890731588904,027410,16393,8.29,0.35,684,1.94,110
262,2022-04-29,71600,72200,69500,71000,238860,195870,477255864250,0.8156304087227774,1.0223037230210634,195870,17313,16.79,4.07,4192,0.85,600
263,2022-04-29,6090,6100,5810,5970,330999,008260,475973668800,1.389793669304331,1.006079046076414,008260,4960,7.64,1.19,771,1.27,75
264,2022-04-29,5980,6030,5910,6010,170719,006060,474278750400,1.0811922768881366,0.9913038825935938,006060,6826,0.0,0.88,0,3.11,188
265,2022-04-29,174500,175500,174000,175000,2303,004890,473622669000,0.5744242465923471,1.0139313667836878,004890,185606,8.71,0.95,20212,2.27,4000
266,2022-04-29,13150,13500,13000,13000,343571,130660,471392889000,1.0730853261928757,1.017800781901253,130660,2617,50.0,5.04,264,1.5,198
267,2022-04-29,35900,36000,35300,35500,79363,020000,470916615600,0.7477137090107088,1.002074121844428,020000,56341,6.88,0.64,5214,1.67,600
268,2022-04-29,59500,60500,59400,60400,18189,057050,458217825000,0.8367870156989864,0.9883511800487548,057050,164432,6.76,0.36,8881,4.0,2400
269,2022-04-29,7850,7950,7750,7800,634136,007660,450616951350,1.0145932296220799,1.0105561943988257,007660,1984,0.0,3.9,0,0.0,0
270,2022-04-29,29050,29400,29000,29200,156876,007810,446264200000,1.4273757366831699,1.0132566193350365,007810,14860,14.05,1.94,2053,0.0,0
271,2022-04-29,33000,33100,32800,32850,13246,029530,443371575900,0.9121295107958411,0.9922160956360657,029530,99889,3.35,0.33,9845,4.55,1500
272,2022-04-29,24950,25300,24900,25200,95437,005500,438964840800,0.8298349341977298,0.9950938247075263,005500,19034,10.85,1.32,2308,3.19,800
273,2022-04-29,2200,2260,2190,2260,652838,033180,438527428220,1.185356925297905,0.9923349845140211,033180,3088,0.0,0.74,0,0.0,0
274,2022-04-29,8400,8660,8150,8520,385981,010690,431932642830,1.8034030489907895,1.0054747921770621,010690,8760,11.9,1.01,741,0.79,70
275,2022-04-29,11200,12150,11050,11550,9577909,004250,424412625000,0.853925876802405,1.0095757411639665,004250,7686,18.83,1.53,624,0.85,100
276,2022-04-29,7870,8110,7820,7950,689700,003580,424116000000,1.2077209394820334,1.0118543840643368,003580,2559,0.0,3.01,0,0.0,0
277,2022-04-29,3895,3925,3890,3925,99855,123890,423800000000,1.1756665618454445,0.9913781866735241,123890,6940,4.53,0.57,878,5.53,220
278,2022-04-29,1905,1920,1890,1895,560969,011930,419750000000,0.8054722373255615,1.000673265498968,011930,1029,0.0,1.86,0,0.0,0
279,2022-04-29,119500,120500,117500,120500,695,058650,419150532800,1.0136798493528305,0.9978634328343072,058650,498163,9.54,0.24,12479,2.31,2750
280,2022-04-29,8490,9050,8200,8740,677549,002150,415914920000,1.3395057649246735,1.0100032531202938,002150,7976,18.74,1.06,451,3.31,280
281,2022-04-29,126000,128500,124500,127500,74313,014830,415500000000,0.9343854082960479,1.0164328508403688,014830,114016,6.1,1.12,20907,1.33,1700
282,2022-04-29,8850,8850,8710,8820,47412,003570,415056805540,0.557650786373023,1.0001004583358049,003570,29158,3.39,0.31,2666,4.42,400
283,2022-04-29,5290,5620,5240,5480,2841064,128820,414918000000,1.2938106496550097,1.0145017713084399,128820,12567,0.0,0.44,0,0.0,0
284,2022-04-29,13400,13450,13300,13450,13814,003300,414702289800,1.4416590759186942,0.9996190825968745,003300,44782,9.2,0.3,1462,4.09,550
285,2022-04-29,7210,7360,7210,7290,76164,009290,413688425250,1.0351965293369592,0.9968297305505855,009290,12151,12.44,0.6,585,1.37,100
286,2022-04-29,2570,2755,2530,2685,19503793,001470,408790497915,1.8811815541856234,0.999480691683291,001470,1670,45.85,1.62,59,0.0,0
287,2022-04-29,16600,16650,16350,16500,67211,241590,408488285850,0.870653551420247,1.0104364659710887,241590,8858,0.0,1.93,0,0.26,45
288,2022-04-29,11300,11350,11200,11300,30761,068400,404199632160,1.2280689667016704,0.9997076375853741,068400,10651,24.94,1.06,453,0.0,0
289,2022-04-29,100500,101000,97200,98300,115614,003230,402219096500,0.5639050570053101,1.0092427030965523,003230,51826,13.13,1.89,7481,1.02,1000
290,2022-04-29,48500,59000,48200,50100,709529,017940,401683301550,0.9357702709031398,0.9975053776440697,017940,226210,2.21,0.22,22789,4.37,2200
291,2022-04-29,342000,344500,340000,344000,1194,002270,399012164100,0.8943204993441735,0.9900113359477,002270,796390,0.0,0.43,0,2.92,10000
292,2022-04-29,18050,18300,17850,18200,99971,003220,397539615200,0.7613796526604077,0.9999214339921457,003220,10366,54.7,1.74,330,1.11,200
293,2022-04-29,14650,14750,14350,14650,97999,213500,394802866000,0.937173276588028,0.9957636390242218,213500,28568,25.22,0.51,575,4.14,600
294,2022-04-29,32850,33100,32700,32950,17739,002320,393501070225,0.53147592528488,1.002187062541112,002320,84534,3.03,0.39,10804,1.83,600
295,2022-04-29,9880,9990,9860,9920,49874,009410,390082246145,1.0683387929508628,1.019249271757422,009410,17753,5.15,0.56,1920,3.54,350
296,2022-04-29,38900,39050,38500,38950,11001,008490,388534954280,0.7522042562018123,1.0006993421047037,008490,34874,8.1,1.12,4829,1.28,500
297,2022-04-29,26050,26350,26000,26100,12576,081000,386421875925,1.7771657619234413,1.0206978291438504,081000,28934,43.65,0.9,598,1.53,400
298,2022-04-29,2040,2120,1980,2065,13903029,008040,385879052160,1.1399735035943606,1.00379702119235,008040,1617,128.61,1.43,18,0.0,0
299,2022-04-29,13800,13950,13250,13300,569104,136490,385569331200,1.1465350984218474,0.9944363319153167,136490,17371,7.62,0.79,1804,0.73,100
300,2022-04-29,48600,48900,48500,48900,18074,214320,385082832100,0.7174516677100776,0.995550893978134,214320,41003,14.91,1.2,3294,3.67,1800
301,2022-04-29,6620,6650,6500,6650,42848,095570,384597000000,1.3609916278592444,1.0007959513716151,095570,8075,3.9,0.82,1707,4.06,270
302,2022-04-29,10750,10850,10450,10700,508963,082740,383852902800,1.5161870433073226,1.023559827176408,082740,4476,0.0,2.39,0,0.0,0
303,2022-04-29,55700,55700,54900,55200,26657,007690,382148003790,0.8215370344836014,1.006605564589396,007690,92708,2.6,0.6,21321,3.97,2200
304,2022-04-29,14950,18300,14600,17650,27877922,117580,381522894480,0.34556952640360417,1.0173989524913123,117580,11669,41.15,1.53,435,1.4,250
305,2022-04-29,15250,15300,14650,14850,326531,000490,379655314400,1.116958513529632,1.0136842172933311,000490,16953,9.45,0.9,1619,0.52,80
306,2022-04-29,10550,10550,10300,10350,92943,002990,379161113400,1.6238885174188613,1.0016949377261077,002990,18202,2.54,0.58,4130,7.62,800
307,2022-04-29,11000,11050,10900,11000,31995,001500,378314239855,1.2419114753793743,1.0003832320517252,001500,29950,2.94,0.36,3702,7.34,800
308,2022-04-29,13850,14850,12700,12750,19158568,011700,377187595200,1.173177052599269,1.0235487062565052,011700,2791,104.14,4.96,133,0.32,45
309,2022-04-29,75100,75100,74400,75000,1056,072710,370697647500,0.7065410594138474,0.9939410447249247,072710,223666,7.05,0.33,10581,2.68,2000
310,2022-04-29,69700,70000,69000,69300,10128,001630,370446875400,0.6494652406163692,1.0001935380748717,001630,109358,21.7,0.64,3212,2.01,1400
311,2022-04-29,2400,2705,2400,2705,22530962,002780,367172530270,1.000099615758507,1.0017198751749352,002780,1166,7.33,2.31,367,0.0,0
312,2022-04-29,8900,9100,8840,8900,234762,013570,361701733500,0.6757565400458422,1.0040822439499852,013570,13963,0.0,0.64,0,1.35,120
313,2022-04-29,59300,59400,58000,59100,40616,108670,359360030000,1.6003214625946975,0.9912726519801526,108670,86527,44.64,0.67,1306,0.51,300
314,2022-04-29,13500,13500,13200,13400,31854,004970,355483058500,0.6817377943818248,0.9985715741434856,004970,35004,4.71,0.38,2804,3.79,500
315,2022-04-29,15650,16050,15200,15400,468333,077970,354337121600,1.6129161288070122,1.0081902166305792,077970,10271,7525.0,1.47,2,0.0,0
316,2022-04-29,3675,3770,3665,3665,525430,001780,353539928000,1.5807818916561303,0.997110121726828,001780,2537,85.35,1.45,43,0.0,0
317,2022-04-29,41500,44150,38650,41600,1342325,000230,352363918500,0.9057436574570984,1.0145556296039238,000230,4723,0.0,8.92,0,0.24,100
318,2022-04-29,3500,3570,3485,3545,427188,005390,350280000000,0.9823307272820078,1.0185028232930955,005390,1844,17.65,1.91,200,0.0,0
319,2022-04-29,42550,44200,40700,42000,1758432,001390,348838182000,1.1741110453691253,1.0188466270951997,001390,34343,7.1,1.19,5749,1.23,500
320,2022-04-29,42750,42750,41900,42000,25001,060980,347834250000,0.9038418669729291,0.9939082094110033,060980,102145,3.97,0.41,10531,4.78,2000
321,2022-04-29,4035,4255,4035,4130,2573597,001790,347277304000,0.8932395843349104,1.0080687793431335,001790,5313,24.36,1.01,220,2.05,110
322,2022-04-29,865,870,862,865,924519,001510,347183367300,1.2518777413161484,0.9956294320571663,001510,1446,9.41,0.6,92,1.73,15
323,2022-04-29,7320,7350,7220,7230,153183,012630,343686000000,1.52360354453061,0.9748972061223021,012630,43552,3.5,0.17,2069,3.45,250
324,2022-04-29,0,0,0,2440,0,011690,337591270500,1.2414384718632243,0.9803223324520381,011690,550,0.0,4.44,0,0.0,0
325,2022-04-29,10400,10450,10250,10400,244353,026890,337392984060,0.553647733819515,1.0152267853186718,026890,6111,6.7,1.69,1537,1.46,150
326,2022-04-29,141000,147500,135000,144500,34143,003030,335218404150,1.1156754722847988,1.009327512303156,003030,298051,3.58,0.52,43550,1.12,1750
327,2022-04-29,30150,30150,29800,30100,10065,005810,332473200000,0.781277619206484,0.998555607877392,005810,91007,1.7,0.33,17743,4.63,1400
328,2022-04-29,27450,27700,26600,26900,63727,024090,331128952650,0.05750443130466193,1.0123891588390703,024090,25636,4.93,1.06,5524,3.3,900
329,2022-04-29,35950,36250,35950,36200,4388,071320,330849997500,0.7658699219216135,0.9889288904219149,071320,157459,25.73,0.23,1399,2.21,797
330,2022-04-29,253500,254500,252500,254000,1457,002960,330200000000,0.32117262610520114,0.9923361466542546,002960,84273,11.32,3.0,22343,7.51,19000
331,2022-04-29,0,0,0,2770,0,003620,329132331000,0.7970310415696028,0.9834489184572515,003620,0,0.0,0.0,0,0.0,0
332,2022-04-29,1540,1590,1535,1585,1235098,001520,329084865280,1.246425561334811,0.9948929801261541,001520,4010,19.38,0.39,81,2.55,40
333,2022-04-29,12650,12800,12500,12700,77443,000020,327215386500,1.4071199968716162,1.005387770603754,000020,12534,19.47,1.01,647,1.43,180
334,2022-04-29,4535,4575,4510,4540,136600,001570,327031926000,0.9853579358107435,1.0093012290100054,001570,2530,15.39,1.79,295,0.0,0
335,2022-04-29,2940,2970,2940,2955,126799,095720,323640000000,0.9680059046499527,0.9856636989667842,095720,3219,7.77,0.92,381,4.39,130
336,2022-04-29,14250,14250,13950,14100,20462,000140,323600000000,1.024737388648754,1.0039951207876088,000140,23538,9.22,0.6,1529,3.19,450
337,2022-04-29,805,813,802,811,352324,003060,323244947037,0.9611489482158296,0.9786201681596356,003060,1274,40.55,0.64,20,0.0,0
338,2022-04-29,17200,17200,16800,17000,24762,019440,322294344250,0.724421286279487,0.9967635490459017,019440,39391,5.46,0.43,3130,7.02,1200
339,2022-04-29,15450,15850,15050,15700,790733,005950,320999137550,1.1834955173905197,1.0002201552330163,005950,10433,4.44,1.52,3584,3.14,500
340,2022-04-29,81000,81300,80700,80900,828,000480,318690515220,0.30265151402634566,0.9985800306305953,000480,207776,10.5,0.4,7840,5.47,4500
341,2022-04-29,13500,13500,12750,12850,117154,227840,318274535400,1.237905731431831,0.9965090128978833,227840,22443,8.86,0.57,1434,3.94,500
342,2022-04-29,3315,3385,3310,3380,146329,126560,316268733200,0.5766308378099598,0.9975752500584606,126560,6969,3.98,0.48,846,2.67,90
343,2022-04-29,10600,10700,10500,10650,1875,006370,315813287500,1.0205906071905269,0.9966185925184065,006370,30511,0.0,0.35,0,0.95,100
344,2022-04-29,5040,5170,4990,5060,769699,009580,315150000000,1.0494054014485672,1.0033501107102933,009580,9788,17.42,0.53,298,2.41,125
345,2022-04-29,16261,16847,16017,16603,873243,005420,313326792800,1.8477464898664957,1.0202242303721383,005420,5492,42.59,3.09,398,0.0,0
346,2022-04-29,17400,17550,17400,17500,7140,094280,312070047580,1.243195760700647,1.0012358959599714,094280,8676,14.31,1.99,1209,4.34,750
347,2022-04-29,53300,53300,51700,51900,37593,058430,311400000000,1.4038447907299758,1.0085987584505256,058430,53623,3.05,0.97,17070,1.92,1000
348,2022-04-29,9220,9250,8960,9030,280748,005870,309928824800,1.2415738569400254,0.9951343245180175,005870,10174,9.56,0.93,994,0.0,0
349,2022-04-29,9150,9320,9150,9170,34179,053210,308940885000,0.7443567345191513,0.9905602706986714,053210,16643,7.24,0.55,1266,3.82,350
350,2022-04-29,30350,31150,30300,30800,26633,068290,308000000000,1.1111280759396207,1.0182598572346406,068290,18982,95.25,1.59,316,0.66,200
351,2022-04-29,12000,12600,11750,12550,449088,035150,305027750000,0.9429967202950938,1.0061445964940858,035150,6016,15.93,2.11,797,0.79,100
352,2022-04-29,14700,14850,14550,14800,23894,079430,303922173600,1.3074984247169443,0.9891670869007476,079430,24314,21.83,0.6,671,0.68,100
353,2022-04-29,11000,11250,10800,11000,44814,023800,303030000000,1.9072802819390844,1.0120857615252692,023800,12678,50.64,0.93,234,1.27,150
354,2022-04-29,2430,2450,2380,2430,1914573,018470,302255181200,0.8408920721646592,1.0088526077478053,018470,1361,15.22,1.8,161,0.0,0
355,2022-04-29,49600,49900,49400,49750,1198,001070,301665000000,0.45148745157260606,1.0172397065412573,001070,38608,114.67,1.29,433,0.0,0
356,2022-04-29,8350,8400,8320,8400,26023,002210,298668666100,1.7980062990777284,1.011639524272577,002210,2008,0.0,4.15,0,0.0,0
357,2022-04-29,4320,4320,4200,4215,794478,011150,298447037100,0.7708130505606084,1.0040364814360498,011150,1857,70.66,2.32,61,0.0,0
358,2022-04-29,2985,3050,2965,3010,3482925,008350,297521893200,0.0053355694032343965,1.0148221841808742,008350,2135,7.85,1.39,377,0.0,0
359,2022-04-29,2145,2145,2090,2120,990556,012800,296056342400,1.2058358532561064,1.0109951051977144,012800,3187,6.29,0.67,338,1.41,30
360,2022-04-29,36400,36950,36350,36900,4929,037710,295200000000,0.7393347292363674,0.9945237297186942,037710,93727,5.59,0.39,6584,4.62,1700
361,2022-04-29,27850,28100,27650,28000,19964,002020,294712800000,1.5462218303259643,0.9867064494306141,002020,64159,2.73,0.43,10125,1.99,550
362,2022-04-29,1210,1230,1205,1215,92244,001290,293498285230,0.9982297827770606,0.9997144360770912,001290,2041,12.63,0.59,95,0.0,0
363,2022-04-29,1220,1240,1215,1230,507876,000300,292437291750,0.6497300442202255,1.002325291321401,000300,857,0.0,1.46,0,0.0,0
364,2022-04-29,24700,24900,24450,24850,34663,007570,291463599000,0.21381379148102642,0.9927944722743232,007570,12017,31.01,2.04,790,0.82,200
365,2022-04-29,13000,13000,12650,12800,13575,006660,290783963950,0.9872395790922803,1.0013566801165212,006660,27193,0.0,0.48,0,0.61,80
366,2022-04-29,13250,13400,13200,13350,51200,005960,289850000000,1.3237860352182862,1.0017784084134984,005960,24388,2.58,0.54,5103,6.84,900
367,2022-04-29,126500,127500,126000,127500,330,003830,288720000000,0.9880424029070612,1.003401195407593,003830,660594,5.85,0.19,21701,0.59,750
368,2022-04-29,12050,12400,11950,12300,76869,004360,287700000000,1.0712424432051986,0.996153404482781,004360,40513,5.21,0.3,2342,1.64,200
369,2022-04-29,2300,2320,2295,2300,527019,014160,285374643610,1.3421171357162058,1.0144412875572821,014160,1622,23.71,1.42,97,0.0,0
370,2022-04-29,20500,20550,20000,20300,67484,028100,285268713800,1.3453432056141474,1.0071357277294244,028100,18086,49.51,1.13,412,1.72,350
371,2022-04-29,4655,4725,4635,4720,161223,030210,284682514240,1.362421604807587,1.0062128287868568,030210,10191,1.76,0.46,2669,5.33,250
372,2022-04-29,6740,6850,6680,6840,8032,016450,283966342410,1.1805968421727338,0.993607438205288,016450,12066,6.74,0.57,1026,3.61,250
373,2022-04-29,17450,17800,17350,17400,5839,036530,283687616400,0.5588430176073669,1.0021874577917522,036530,65710,3.33,0.27,5329,3.94,700
374,2022-04-29,16500,16650,16150,16400,133605,035510,282080000000,0.8922399733412493,1.01314755455518,035510,21018,5.36,0.8,3144,1.48,250
375,2022-04-29,73000,73000,72200,72600,9879,031440,281142048000,1.1509066993074808,0.9873855574001311,031440,73553,116.99,0.99,624,1.03,750
376,2022-04-29,8480,8580,8450,8530,61115,000520,278962676640,0.8592316155323106,1.0127311351309014,000520,5254,0.0,1.68,0,0.91,80
377,2022-04-29,26000,26250,25900,26050,8248,009470,278474566660,1.2025529640258104,1.0246029101540006,009470,9852,12.29,2.66,2131,1.15,300
378,2022-04-29,86500,86500,84600,85000,2733,003120,278400000000,0.3972709850225535,0.9926284476750102,003120,225529,0.0,0.38,0,0.88,750
379,2022-04-29,5470,5570,5470,5510,281421,001340,278265982500,1.283990312273323,1.011436852209679,001340,4293,16.88,1.33,337,0.88,50
380,2022-04-29,11850,12000,11800,12000,108108,044450,277030560000,0.6848526213792366,1.0058627894116248,044450,15261,4.77,0.78,2497,2.94,350
381,2022-04-29,4705,4845,4570,4745,1053822,003480,275997385100,0.5818546299244486,0.9986358432652997,003480,12363,0.0,0.39,0,2.06,100
382,2022-04-29,3565,3590,3565,3580,101566,003470,273169776600,1.4065300709404882,1.0009092944747893,003470,7421,4.94,0.48,719,5.07,180
383,2022-04-29,5510,5570,5360,5500,264604,092200,270377344000,1.9242521511310715,0.9920233774772447,092200,2400,7.03,2.2,753,0.0,0
384,2022-04-29,401000,409000,400000,406000,1359,003920,270351776500,0.8187216869373843,0.9874348455043896,003920,960522,0.0,0.42,0,0.25,1000
385,2022-04-29,9310,9530,9310,9480,100688,033920,270180000000,1.1841590052988984,0.9853367366028183,033920,18822,0.0,0.5,0,2.45,230
386,2022-04-29,2680,2840,2680,2830,1910927,016090,269200000000,1.0704547283550276,0.9979022994973058,016090,4991,6.44,0.56,435,3.21,90
387,2022-04-29,7660,7790,7660,7760,39292,079980,267720000000,1.3094380782927364,1.000413239805816,079980,14188,69.46,0.54,111,3.89,300
388,2022-04-29,5420,5540,5250,5380,3776838,013360,267144274950,1.9565592061081918,1.0204702773816772,013360,2021,54.08,2.62,98,0.57,30
389,2022-04-29,7630,7700,7260,7270,1335567,036580,267012145610,1.1630136491415386,0.9908107990916959,036580,8484,84.66,0.88,88,1.34,100
390,2022-04-29,0,0,0,3585,0,012200,265800772350,1.3949632275766763,0.9929525070928472,012200,5389,0.0,0.67,0,0.98,35
391,2022-04-29,10750,10750,10300,10450,295564,000970,265000000000,1.148959362950384,1.0020711907901523,000970,15753,3.45,0.67,3055,3.79,400
392,2022-04-29,2730,2780,2715,2725,493263,084680,264545966750,0.6303640677539842,1.0045925104136055,084680,1689,0.0,1.64,0,0.0,0
393,2022-04-29,12050,12600,11900,12250,781482,002710,264077356400,1.5775151733489048,1.0263221324862106,002710,6507,9.94,1.9,1242,1.21,150
394,2022-04-29,53800,54500,53400,54500,2633,025000,263780000000,0.7009843135245173,0.9980694244987066,025000,119120,5.31,0.45,10123,5.11,2750
395,2022-04-29,15200,15400,14850,15300,126797,183190,262881374000,1.4256486968443032,1.0109224187117758,183190,23262,6.23,0.65,2431,1.49,225
396,2022-04-29,2660,2660,2600,2630,188264,007980,262648662500,1.3960827267771017,0.993307047653554,007980,3585,0.0,0.73,0,0.0,0
397,2022-04-29,13600,13750,13550,13700,13209,001750,261602505000,0.9789014767935935,1.0104094031098176,001750,32750,2.2,0.42,6206,6.59,900
398,2022-04-29,26200,26950,26150,26300,14439,000500,260182712250,1.1851031153646419,1.00149167715576,000500,68205,17.56,0.38,1489,1.61,420
399,2022-04-29,4765,4875,4750,4805,289121,004540,260109489750,1.0000144973326854,0.9994542114122262,004540,6103,21.8,0.8,225,0.0,0
400,2022-04-29,9950,9990,9920,9980,1078,039570,259056857980,1.3044770419032865,0.9931493293641098,039570,11102,16.83,0.9,593,4.51,450
401,2022-04-29,56400,56500,54600,56000,12674,007160,257100000000,1.4786154815387673,0.9964547457157946,007160,90026,6.2,0.62,9031,0.54,300
402,2022-04-29,22050,22150,21900,22000,9457,002390,256486480000,0.8648054049420608,0.9991152278866401,002390,27900,94.14,0.81,239,1.56,350
403,2022-04-29,13150,13300,13000,13000,6556,002620,254975000000,1.9841243757649247,0.9785878752702162,002620,26821,0.0,0.49,0,0.49,65
404,2022-04-29,8890,8920,8710,8730,65951,101530,254189856060,0.7674110349707705,0.9861969077141487,101530,9762,0.0,0.93,0,2.21,200
405,2022-04-29,1200,1215,1185,1205,869084,002880,254179054950,0.7917608239519712,0.9965798201714418,002880,822,0.0,1.47,0,0.0,0
406,2022-04-29,5220,5250,5160,5250,58820,070960,252699998250,1.6459442817295191,0.9912044447166902,070960,8025,29.44,0.66,180,0.0,0
407,2022-04-29,116500,120000,114000,115000,23160,011390,251756376200,0.7700933859416678,1.0148814743756909,011390,52585,0.0,2.22,0,0.21,250
408,2022-04-29,5820,5860,5770,5790,32765,013870,251475353680,1.2340232882815594,1.0011012138267321,013870,12569,11.49,0.47,511,1.36,80
409,2022-04-29,179000,181500,178000,178500,7920,001130,250432746900,0.7552804242492258,1.0002351044024014,001130,534606,3.62,0.36,52446,1.32,2500
410,2022-04-29,1805,1845,1795,1845,681191,007110,249250000000,1.5330151183363954,1.0044915497919862,007110,675,0.0,2.73,0,0.0,0
411,2022-04-29,10800,10850,10700,10750,62793,122900,247890419440,0.4802683566292846,0.9964586474218173,122900,11569,8.86,0.93,1213,5.58,600
412,2022-04-29,453,520,453,460,11823328,015590,247724364660,1.0577152994158874,0.9981517638297024,015590,424,0.0,1.15,0,0.0,0
413,2022-04-29,4865,4870,4830,4865,17901,102260,241740526720,1.0901920481681096,0.996678155944005,102260,6992,13.09,0.69,371,4.12,200
414,2022-04-29,2795,2850,2780,2790,243013,006490,237540000000,1.0804762166462372,1.0075185942760225,006490,604,55.8,4.62,50,0.0,0
415,2022-04-29,10800,10850,10700,10800,40070,005680,236664378340,0.9617888229251316,0.9969147155800822,005680,25588,12.69,0.42,851,2.78,300
416,2022-04-29,77000,78700,76700,78000,12408,007340,236358218250,0.2522763280153988,1.011062981453614,007340,82507,8.18,0.93,9379,2.61,2000
417,2022-04-29,449000,456500,449000,455000,207,001460,233391220050,0.6462366454287276,1.0033623661919515,001460,577324,12.72,0.79,35764,0.33,1500
418,2022-04-29,9810,9910,9680,9720,138923,083420,233280000000,1.681770469618103,1.016514066647968,083420,5290,14.26,1.84,683,2.26,220
419,2022-04-29,898,912,880,886,34097863,102280,232656626294,0.8923528681318489,0.9941480224278905,102280,869,0.0,1.05,0,0.0,0
420,2022-04-29,5180,5180,5100,5120,63478,004310,227842542000,1.2791429926821982,1.0024873051891858,004310,3106,0.0,1.65,0,0.59,30
421,2022-04-29,24300,24650,24250,24400,1895,001270,226837955350,0.5384026971500784,1.004399472385557,001270,74017,2.85,0.33,8672,6.48,1600
422,2022-04-29,7400,7660,7050,7220,6950055,002140,226295409900,1.6570677918898655,1.0096822067201805,002140,4323,40.38,1.71,183,0.54,40
423,2022-04-29,4485,4540,4420,4435,142566,011810,225314804960,1.563913011725511,0.9705618136046357,011810,2337,0.0,1.88,0,0.0,0
424,2022-04-29,11200,11300,11100,11200,131498,090350,224000000000,1.5745390209672856,1.0053328961747945,090350,16859,15.93,0.67,706,2.44,275
425,2022-04-29,1730,1740,1720,1735,78393,002450,222828302250,1.2011743148677725,0.9962400654697869,002450,3074,5.88,0.56,294,2.89,50
426,2022-04-29,3350,3390,3280,3340,24289,023000,222737000000,0.9250425837720768,0.9985674791279774,023000,5504,15.09,0.61,222,3.13,105
427,2022-04-29,7030,7060,6820,6830,785261,014710,221851401860,1.139762991253604,1.0004201747325239,014710,13357,12.41,0.53,572,0.85,60
428,2022-04-29,8420,8600,8370,8520,21146,004910,221578943300,1.208607428231713,0.9956008917567465,004910,17256,0.0,0.48,0,1.2,100
429,2022-04-29,6900,8080,6690,7040,8502742,214420,221417875170,1.9014648321686305,0.9827533875849719,214420,3829,0.0,1.78,0,0.0,0
430,2022-04-29,18300,18350,17800,18150,125221,004560,220915960640,1.6533491136484226,1.0059688860177134,004560,32770,3.97,0.56,4595,0.55,100
431,2022-04-29,9080,9140,9080,9100,9886,009680,217563885050,0.9817217702867724,0.9994418468242281,009680,19169,16.51,0.47,548,4.42,400
432,2022-04-29,4960,4960,4685,4865,491023,015230,217200000000,0.8917201477788806,1.0048556277975453,015230,8239,4.74,0.59,1029,2.77,135
433,2022-04-29,16150,16500,16050,16200,173720,011500,216955042400,0.9319219098912964,1.0175021051548998,011500,9658,12.5,1.67,1288,1.43,230
434,2022-04-29,3855,4025,3835,3885,573694,074610,216787864020,1.788911815176146,1.0043178065662837,074610,1405,0.0,2.78,0,0.0,0
435,2022-04-29,981,996,965,966,3120463,000890,216376745000,0.5614391403232413,0.9959139969387755,000890,611,0.0,1.63,0,0.0,0
436,2022-04-29,49000,49450,48250,49000,6070,005430,215000000000,1.195769847810492,1.002853359739466,005430,94851,46.0,0.52,1063,0.0,0
437,2022-04-29,990,1010,978,988,1238782,091090,213887129500,0.8806443871855688,0.9956937542610022,091090,1166,0.0,0.84,0,0.0,0
438,2022-04-29,16300,16500,16300,16450,5012,004080,211991804000,-0.223156366769434,1.006577879323692,004080,10783,11.64,1.53,1418,1.33,220
439,2022-04-29,11300,11500,10550,10600,1428456,084690,211535318150,0.9318176468747688,1.001428354209541,084690,19055,7.38,0.56,1450,2.24,240
440,2022-04-29,11400,11400,11000,11150,61689,006090,210443469700,1.2972861816008763,0.9977676325517679,006090,20876,6.75,0.54,1674,1.77,200
441,2022-04-29,14300,14300,14100,14150,10816,002810,210140000000,0.5403308716979335,0.9972472183826134,002810,23697,6.25,0.6,2288,3.85,550
442,2022-04-29,3735,3740,3685,3740,63565,100250,209048392080,0.46778888084796466,1.0021897638557626,100250,5936,20.55,0.63,183,4.52,170
443,2022-04-29,5590,5670,5550,5630,293937,103590,208762595700,1.6909356498607222,1.0023343063634593,103590,8714,14.19,0.66,403,1.75,100
444,2022-04-29,7990,8040,7920,7980,36675,007590,208735813160,0.7411916802091305,1.0017157599920306,007590,11814,14.25,0.69,570,4.31,350
445,2022-04-29,7420,8430,7400,7650,613775,078520,206805961350,1.306436943610016,0.9785478568069894,078520,5784,0.0,1.31,0,0.0,0
446,2022-04-29,6620,6690,6530,6660,541213,155660,206701815500,1.1484058697104191,0.9942732903957051,155660,10991,8.85,0.62,768,0.74,50
447,2022-04-29,5510,5610,5400,5560,400526,015860,202847525000,1.9972016129607795,1.0028223084948549,015860,9069,13.02,0.63,437,2.64,150
448,2022-04-29,0,0,0,177,0,093230,202268500000,1.7498820980360101,0.98597761152001,093230,267,29.5,0.66,6,0.0,0
449,2022-04-29,17700,17800,17400,17800,37471,004960,201600000000,1.2275221408977168,0.9994929433100068,004960,58000,4.31,0.31,4187,1.94,350
450,2022-04-29,14750,15300,14500,14850,396411,210540,200578555400,1.701500154034186,1.003697844638101,210540,20476,5.31,0.73,2814,2.01,300
451,2022-04-29,7190,7290,7180,7190,53386,033530,200032709590,1.4908125673328292,0.9955783279825039,033530,14814,0.0,0.48,0,1.4,100
452,2022-04-29,3435,3795,3400,3645,8859232,009200,198783131040,0.9970864838652639,1.0048292024638006,009200,9473,0.0,0.38,0,0.69,25
