,Unnamed: 0,Date,대형주CAPM,성장주CAPM,중소형주CAPM,가치주CAPM,대형주포트폴리오분산,성장주포트폴리오분산,중소형주포트폴리오분산,가치주포트폴리오분산,대형주샤프지수,성장주샤프지수,중소형주샤프지수,가치주샤프지수,코스피200수익률,최대수익률,최소분산,샤프모델최대,대형주안정,성장주안정,중소형주안정,가치주안정,대형주,성장주,중소형주,가치주,대형주최소분산,성장주최소분산,중소형주최소분산,가치주최소분산,월,년,동행지수증가,선행지수증가,동행지수,선행지수,샤프수익률 라벨링,코스피
10,10,2011-03-01,8.121128271355987,8.741971169193697,8.459083788822863,7.870910143004157,0.0015919046349948,0.0020016816788583,0.0018864457892021,0.0016629298870358,2.0291805791076003,1.948362723022615,1.9418581994868536,1.924014141209897,8.780621001716327,8.741971169193697,8.121128271355987,8.121128271355987,1,0,0,0,0,1,0,0,1,0,0,0,3,2011,1.0009930486593843,1.0,0.7999999999999972,1.2000000000000028,0,-0.010001693292538416
11,11,2011-04-01,3.819494216544941,4.095895570439152,3.9553676881580193,3.652704688958969,0.0017724460815834,0.0021906099254896,0.0020623348635004,0.0018125495177203,0.902883765555578,0.8712043578689826,0.8669452053303234,0.8536632131615551,4.130957076774111,4.095895570439152,3.819494216544941,3.819494216544941,1,0,0,0,0,1,0,0,1,0,0,0,4,2011,0.9960317460317462,0.9970355731225296,0.4000000000000057,0.9000000000000057,0,7.513137878159837
12,12,2011-05-01,-2.4505718235398475,-2.682028864789496,-2.5819744134612184,-2.354195686915927,0.0016765062571108,0.0020677288258941,0.0019463182214105,0.0017095977978081,-0.6021613708168225,-0.5931121393907147,-0.5886520752300893,-0.5729961351035466,-2.627500947002304,-2.354195686915927,-2.4505718235398475,-2.354195686915927,0,0,0,1,0,0,0,1,1,0,0,0,5,2011,1.00398406374502,0.998017839444995,0.7999999999999972,0.7000000000000028,3,-1.4518559670982034
13,13,2011-06-01,-2.518199534426469,-2.7301888229836404,-2.623364053986938,-2.408265136221145,0.0016905280340635,0.0020834576231094,0.001959684342102,0.0017172814675442,-0.6163092625943736,-0.6016023489319049,-0.5961788227496144,-0.584961183692913,-2.6842551987551144,-2.408265136221145,-2.518199534426469,-2.408265136221145,0,0,0,1,0,0,0,1,1,0,0,0,6,2011,1.0029761904761905,0.9990069513406156,1.0999999999999943,0.5999999999999943,3,-2.225779428551322
14,14,2011-07-01,0.6924165254311838,0.7425364730707473,0.7059371823021405,0.6341023712844608,0.0016929714103219,0.0020838277048065,0.0019586423906436,0.0017139156409679,0.1642369826863969,0.1590145838078009,0.1557477353125154,0.1491446746830101,0.7050187157030097,0.7425364730707473,0.6924165254311838,0.6924165254311838,1,0,0,0,0,1,0,0,1,0,0,0,7,2011,1.0009891196834817,0.9990059642147118,1.2000000000000028,0.5,0,3.6349555815892165
15,15,2011-08-01,-12.369289434975691,-13.259174485477056,-12.505405633377086,-11.208322011840446,0.001602512589259,0.0019729252625589,0.0018545317743308,0.001623054538465,-3.0919779181688867,-2.9869909748018766,-2.9058274342560733,-2.7841759072519765,-12.612320017321643,-11.208322011840446,-12.369289434975691,-11.208322011840446,0,0,0,1,0,0,0,1,1,0,0,0,8,2011,1.00098814229249,0.9980099502487562,1.2999999999999972,0.29999999999999716,3,-13.053075749676369
16,16,2011-09-01,-4.969790898594496,-5.138853158412812,-4.643253120637495,-3.9649970672376753,0.0024725770612811,0.0029764906270263,0.0027478219302108,0.0023411730530402,-1.0016322445130847,-0.9439043484368096,-0.8878499037971667,-0.8216945137105419,-4.852163858605884,-3.9649970672376753,-3.9649970672376753,-3.9649970672376753,0,0,0,1,0,0,0,1,0,0,0,1,9,2011,0.9960513326752222,0.9980059820538384,0.9000000000000057,0.09999999999999432,3,-4.196956401115859
17,17,2011-10-01,8.703717496348249,8.999531776917056,8.248947265046887,7.083595428540982,0.0025038173180597,0.0029987058318822,0.0027538858604857,0.0023329038081358,1.7374186484744158,1.641611573686791,1.5699978029887312,1.4645093147956558,8.450154073173909,8.999531776917056,7.083595428540982,8.703717496348249,1,0,0,0,0,1,0,0,0,0,0,1,10,2011,1.0009910802775024,0.998001998001998,1.0,-0.09999999999999432,0,1.95027833001431
18,18,2011-11-01,-3.2410604925489586,-3.167383143997092,-2.820588049013518,-2.427064239890886,0.0026932499551677,0.0031788545877054,0.0028897035082767,0.0024135999854949,-0.6264493828058731,-0.563551363668037,-0.5265615979398501,-0.4960590194640279,-3.4776692812550025,-2.427064239890886,-2.427064239890886,-2.427064239890886,0,0,0,1,0,0,0,1,0,0,0,1,11,2011,0.996039603960396,0.997997997997998,0.5999999999999943,-0.29999999999999716,3,1.8028288059473097
19,19,2011-12-01,-1.1731773006985793,-1.1661920703248736,-1.056091925568959,-0.9213741830744988,0.0026433313558454,0.0031083754252946,0.0028197796849912,0.0023516383861054,-0.2301293485072075,-0.210964550443752,-0.2007635315491939,-0.1920597514545849,-1.2894398606907331,-0.9213741830744988,-0.9213741830744988,-0.9213741830744988,0,0,0,1,0,0,0,1,0,0,0,1,12,2011,0.9990059642147118,0.9989969909729188,0.5,-0.4000000000000057,3,0.23857092202916874
20,20,2012-01-01,7.287466607734421,7.014760101297458,6.270789506208994,5.541422012603147,0.0025423935911663,0.002988901166472,0.0027110637662842,0.0022608649339685,1.4431433763385269,1.2811094040585806,1.2022696218160651,1.163146873875259,7.904905913978477,7.287466607734421,5.541422012603147,7.287466607734421,1,0,0,0,1,0,0,0,0,0,0,1,1,2012,0.9970149253731344,1.0,0.20000000000000284,-0.4000000000000057,0,1.4910397535462305
21,21,2012-02-01,3.6811100522872,3.488040620919374,3.0705181585475283,2.6868706970642697,0.0026160013374559,0.00302402013032,0.0027223605253033,0.0022614944934606,0.7167834698595226,0.6315664765028206,0.5856171767196588,0.5618490861855697,3.982094200077869,3.6811100522872,2.6868706970642697,3.6811100522872,1,0,0,0,1,0,0,0,0,0,0,1,2,2012,1.0039920159680638,1.0040160642570282,0.5999999999999943,0.0,0,5.9343863626122095
22,22,2012-03-01,-0.1977300822034135,-0.186376113944639,-0.1620121711253581,-0.1367434505840924,0.0025418022767568,0.0029276175106416,0.002631076879338,0.0021836366021537,-0.0423572708190455,-0.0373692769953302,-0.0346690939304964,-0.0326481872653102,-0.2058922621944403,-0.1367434505840924,-0.1367434505840924,-0.1367434505840924,0,0,0,1,0,0,0,1,0,0,0,1,3,2012,0.9990059642147118,1.003,0.5,0.29999999999999716,3,1.007158434015909
23,23,2012-04-01,-0.7805392653312976,-0.7366429781357574,-0.6509454038592959,-0.5678183333984377,0.0024491616511806,0.002820772220825,0.0025350091918588,0.0021040070354273,-0.1610844000540932,-0.1418341211897728,-0.1325941870848074,-0.1274202458363151,-0.8365218696076093,-0.5678183333984377,-0.5678183333984377,-0.5678183333984377,0,0,0,1,0,0,0,1,0,0,0,1,4,2012,0.999004975124378,1.0019940179461615,0.4000000000000057,0.5,3,-1.3584830395690584
24,24,2012-05-01,-6.262039803493988,-6.090745496857701,-5.502809420750311,-4.661907991711186,0.0023689434236171,0.0027272293847808,0.0024505027729803,0.0020338456783066,-1.289664314656257,-1.1691681738315998,-1.114648983467786,-1.037047573991423,-7.679213164365429,-4.661907991711186,-4.661907991711186,-4.661907991711186,0,0,0,1,0,0,0,1,0,0,0,1,5,2012,1.000996015936255,0.9970149253731344,0.5,0.20000000000000284,3,-5.489627593650315
25,25,2012-06-01,0.2834587635314057,0.2654969199964573,0.2415615053512235,0.2178559324519762,0.00245948489485,0.0028004260579466,0.0025045799315793,0.0020658897082115,0.0536314689704485,0.046866625931994,0.0447746710878802,0.0440844168700269,0.3482892849825836,0.2834587635314057,0.2178559324519762,0.2834587635314057,1,0,0,0,1,0,0,0,0,0,0,1,6,2012,1.0,0.999001996007984,0.5,0.09999999999999432,0,-2.0012952697536446
26,26,2012-07-01,1.7053272158551678,1.5870774290170329,1.4339847793413871,1.2824084129864728,0.0023750459017172,0.0027044841708194,0.0024188632546655,0.0019952941185084,0.3471884683283986,0.3026178819947283,0.2888583094236997,0.2841104431775841,2.1151490404246687,1.7053272158551678,1.2824084129864728,1.7053272158551678,1,0,0,0,1,0,0,0,0,0,0,1,7,2012,1.0019900497512435,0.998001998001998,0.7000000000000028,-0.09999999999999432,0,-1.1819488212562956
27,27,2012-08-01,0.1644624583512113,0.1655894365038407,0.1484503170042802,0.1255702609663638,0.0022998035593646,0.0026169887766965,0.0023401477963582,0.0019301237400919,0.0315159835785934,0.0297647090004168,0.0279331357969797,0.0255494166028957,0.1919385796545158,0.1655894365038407,0.1255702609663638,0.1644624583512113,1,0,0,0,0,1,0,0,0,0,0,1,8,2012,0.994041708043694,0.9969969969969968,0.09999999999999432,-0.4000000000000057,0,5.045149731888476
28,28,2012-09-01,3.9865417185630014,4.037585866906184,3.589327086840048,2.974747110459872,0.0022263173173288,0.0025334942071342,0.0022655716318752,0.0018687505157311,0.841894978040604,0.7993491481429167,0.75111766174116,0.6848616073214892,4.761334610472545,4.037585866906184,2.974747110459872,3.9865417185630014,1,0,0,0,0,1,0,0,0,0,0,1,9,2012,1.0,0.996987951807229,0.09999999999999432,-0.7000000000000028,0,2.2083723094072916
29,29,2012-10-01,-4.096788932627521,-4.194238820979994,-3.779030464760164,-3.1969914523198537,0.0021909767886822,0.0024881863423587,0.0022205290400741,0.0018268149214151,-0.8784369985082547,-0.8438414237292914,-0.805139568015597,-0.751493856280646,-4.689702464855805,-3.1969914523198537,-3.1969914523198537,-3.1969914523198537,0,0,0,1,0,0,0,1,0,0,0,1,10,2012,0.996003996003996,1.0,-0.29999999999999716,-0.7000000000000028,3,-0.9736041183217026
30,30,2012-11-01,1.3810370613558045,1.458491021410809,1.3173599585805078,1.1025746894083104,0.0021930377370462,0.0024860321778833,0.0022139003856969,0.0018164606246586,0.291704654891427,0.2895105757216097,0.2767936478016595,0.2551825857387254,1.6268286833479806,1.458491021410809,1.1025746894083104,1.3810370613558045,1,0,0,0,0,1,0,0,0,0,0,1,11,2012,1.0030090270812435,1.0,0.0,-0.7000000000000028,0,-1.9303237154699615
31,31,2012-12-01,3.1799465557832582,3.367886642383579,3.0486106293612303,2.5482558350978466,0.0021303522705864,0.0024147929853891,0.0021501470329131,0.0017637623897917,0.6860735063674708,0.6826467228108859,0.6545844608384463,0.6035959557313518,3.8033431661750328,3.367886642383579,2.5482558350978466,3.1799465557832582,1,0,0,0,0,1,0,0,0,0,0,1,12,2012,1.001,1.001007049345418,0.09999999999999432,-0.5999999999999943,0,3.6298823621687237
32,32,2013-01-01,-1.7098703320568525,-1.8705575715277487,-1.7272262570836237,-1.4278979236162852,0.0020878831324295,0.0023660112264682,0.0021047435405623,0.0017237847150029,-0.3769391773756155,-0.3871267820065954,-0.3792094768256478,-0.3469272273938167,-2.216580782055177,-1.4278979236162852,-1.4278979236162852,-1.4278979236162852,0,0,0,1,0,0,0,1,0,0,0,1,1,2013,0.999000999000999,0.998993963782696,0.0,-0.7000000000000028,3,0.6212005430112022
33,33,2013-02-01,2.95511081525616,3.2402654030115694,2.9375201205947685,2.297075074761444,0.0020452856872334,0.0023187720235069,0.0020623633064907,0.0016877378262075,0.6502964984941341,0.6699619121921355,0.6437250049772975,0.5556970524579953,3.8516681520517566,3.2402654030115694,2.297075074761444,3.2402654030115694,0,1,0,0,0,1,0,0,0,0,0,1,2,2013,1.0,1.001007049345418,0.0,-0.5999999999999943,2,-0.31460827580751527
34,34,2013-03-01,-1.313541192999351,-1.4586773115294749,-1.3154543395146834,-1.0275570082752152,0.0020535243898193,0.0023280269040947,0.0020683229803171,0.0016880240965357,-0.2924365280756953,-0.3047352828128004,-0.2918091443620704,-0.2529394590261939,-1.7238162755121131,-1.0275570082752152,-1.0275570082752152,-1.0275570082752152,0,0,0,1,0,0,0,1,0,0,0,1,3,2013,0.997,1.0,-0.29999999999999716,-0.5999999999999943,3,0.5246982500576758
35,35,2013-04-01,-2.1408576831214225,-2.459875726771367,-2.218001808434932,-1.674688587725755,0.0019948577406293,0.002245516395262,0.0019817939139687,0.0016026675902657,-0.4813782685328706,-0.521038265366946,-0.500291270390719,-0.4206121735092008,-2.912031588139252,-1.674688587725755,-1.674688587725755,-1.674688587725755,0,0,0,1,0,0,0,1,0,0,0,1,4,2013,1.0010030090270812,1.0,-0.20000000000000284,-0.5999999999999943,3,-2.580534592555239
36,36,2013-05-01,1.6357498226056388,1.8703143728824028,1.6548775566115383,1.192559954376852,0.0020012637326435,0.0022535149893423,0.0019850244273835,0.0015983701088995,0.3630430270103628,0.3915332074385315,0.3688182080789207,0.2953756770505065,2.2485531049585505,1.8703143728824028,1.192559954376852,1.8703143728824028,0,1,0,0,0,1,0,0,0,0,0,1,5,2013,1.0,1.0,-0.20000000000000284,-0.5999999999999943,2,1.83454590098997
37,37,2013-06-01,-6.026606521672601,-6.199565233482479,-5.141698744692416,-3.58734264688638,0.0019056988994537,0.0021336783789006,0.0018680302758745,0.0014879808324042,-1.383390952548327,-1.3448409637549117,-1.1925277176801825,-0.9332195182987544,-7.343098634642608,-3.58734264688638,-3.58734264688638,-3.58734264688638,0,0,0,1,0,0,0,1,0,0,0,1,6,2013,1.003006012024048,1.0020120724346075,0.09999999999999432,-0.4000000000000057,3,-4.560308147526538
38,38,2013-07-01,1.948028202128107,2.0377737974505483,1.6769982652313444,1.1167601926598305,0.0020082422254813,0.0022408435217317,0.001939275720955,0.0015184536023351,0.4326530624918819,0.428541781862595,0.3787334117238222,0.2842375534394717,2.3610021876418807,2.0377737974505483,1.1167601926598305,1.948028202128107,1,0,0,0,0,1,0,0,0,0,0,1,7,2013,0.999000999000999,1.002008032128514,0.0,-0.20000000000000284,0,-0.6709979808821043
39,39,2013-08-01,1.2923292384558196,1.3255734480540855,1.08481192850816,0.7431170212175315,0.0019885155352853,0.0022156491986905,0.0019127674437193,0.0014914320048292,0.2873789239949465,0.2793132540793127,0.2455653848556092,0.1896188270625988,1.5121577482962945,1.3255734480540855,0.7431170212175315,1.2923292384558196,1,0,0,0,0,1,0,0,0,0,0,1,8,2013,1.001,1.001002004008016,0.09999999999999432,-0.09999999999999432,0,1.345980932523938
40,40,2013-09-01,3.104034980163864,3.1717123564010445,2.583073162969205,1.759687900907615,0.0019862965835519,0.0022122996300121,0.001908859390571,0.0014871936070716,0.6946044893203871,0.6725580590783412,0.5893143626630742,0.4541415845598249,3.642647175657432,3.1717123564010445,1.759687900907615,3.104034980163864,1,0,0,0,0,1,0,0,0,0,0,1,9,2013,0.998001998001998,0.9989989989989988,-0.09999999999999432,-0.20000000000000284,0,4.60908252627843
41,41,2013-10-01,1.9545137901606195,2.038002467624698,1.6321496976142778,1.0952644381296497,0.0019054793935107,0.0021035674664794,0.0018039308041909,0.001392476103612,0.4458428750624957,0.442535220812791,0.3823208625158615,0.29127932990306,2.2996435552489425,2.038002467624698,1.0952644381296497,1.9545137901606195,1,0,0,0,0,1,0,0,0,0,0,1,10,2013,1.002002002002002,1.001002004008016,0.09999999999999432,-0.09999999999999432,0,2.2818444073738897
42,42,2013-11-01,0.8421945953950731,0.8724952619342271,0.7017302352217016,0.4838287604843189,0.0019128300663318,0.0021115383235358,0.0018087520123867,0.0013943002726602,0.1900881126749763,0.1875170107702163,0.1624530186515456,0.126673190055101,0.9965906110673828,0.8724952619342271,0.4838287604843189,0.8421945953950731,1,0,0,0,0,1,0,0,0,0,0,1,11,2013,1.0,1.0,0.09999999999999432,-0.09999999999999432,0,-0.973108998437
43,43,2013-12-01,-1.668849837315295,-1.75375796880802,-1.4080887627752408,-0.9527652709019448,0.0018998141226024,0.0020948838727445,0.0017929209274959,0.0013803883291606,-0.3853631181847434,-0.3855338987544445,-0.3351012204363588,-0.2593538002898501,-1.9772229847534903,-0.9527652709019448,-0.9527652709019448,-0.9527652709019448,0,0,0,1,0,0,0,1,0,0,0,1,12,2013,1.000999000999001,1.0010010010010009,0.20000000000000284,0.0,3,-1.0196783058163184
44,44,2014-01-01,-3.862519293688856,-4.128187075503714,-3.3453974847130885,-2.3187712864162218,0.0017393034020554,0.0018882194554893,0.0016005224958953,0.00121734400797,-0.9281507832336418,-0.951937721645456,-0.8382948846715288,-0.666973432090925,-4.295337571904334,-2.3187712864162218,-2.3187712864162218,-2.3187712864162218,0,0,0,1,0,0,0,1,0,0,0,1,1,2014,1.001996007984032,0.999,0.4000000000000057,-0.09999999999999432,3,-2.0714492931929174
45,45,2014-02-01,1.939191181422808,2.0773931112141235,1.6976318028784718,1.210639250260018,0.0017784284476721,0.0019321407169144,0.0016285277922046,0.0012299801019149,0.4574654576455549,0.4703323412461225,0.4181975921178188,0.3423461765957977,2.1827672110403817,2.0773931112141235,1.210639250260018,2.0773931112141235,0,1,0,0,0,1,0,0,0,0,0,1,2,2014,1.0,1.0,0.4000000000000057,-0.09999999999999432,2,-0.5382607041968357
46,46,2014-03-01,-0.1103925381228061,-0.1140595599751547,-0.0883721875633003,-0.0591370654636964,0.0016952507683281,0.0018356445345752,0.0015358151354979,0.0011467948877993,-0.0294411814408234,-0.0291488218720044,-0.0253126803627557,-0.0206600535192287,-0.1160945783831968,-0.0591370654636964,-0.0591370654636964,-0.0591370654636964,0,0,0,1,0,0,0,1,0,0,0,1,3,2014,1.000996015936255,0.9989989989989988,0.5,-0.20000000000000284,3,0.7584390527241913
47,47,2014-04-01,-1.0213451302032,-1.0792987573581685,-0.8530555730595811,-0.6105189466723252,0.0015123571788657,0.0016225575019785,0.0013359395712004,0.0009738111104886,-0.2649865527332562,-0.2702170490107445,-0.2358975809722507,-0.1985778546253459,-1.0770601681453609,-0.6105189466723252,-0.6105189466723252,-0.6105189466723252,0,0,0,1,0,0,0,1,0,0,0,1,4,2014,0.9980099502487562,0.998997995991984,0.29999999999999716,-0.29999999999999716,3,1.9853131369991228
48,48,2014-05-01,1.704322103850637,1.7485783177586336,1.3809138147517634,1.0293591839395817,0.0014698021902322,0.0015728773199647,0.0012887129881896,0.000933116829073,0.4423790021765407,0.4387972713133838,0.3823498496356614,0.3342491798495248,1.805506599302853,1.7485783177586336,1.0293591839395817,1.704322103850637,1,0,0,0,0,1,0,0,0,0,0,1,5,2014,0.9980059820538384,0.9979939819458374,0.09999999999999432,-0.5,0,0.14781970530277633
49,49,2014-06-01,0.2225078867924333,0.2309232314868406,0.1839305880056048,0.1359873099492109,0.0014657454754258,0.0015671626395087,0.0012806235721551,0.0009246872531346,0.055725618146462,0.0560181155490606,0.048837397360138,0.0417069403848038,0.2385165807494038,0.2309232314868406,0.1359873099492109,0.2309232314868406,0,1,0,0,0,1,0,0,0,0,0,1,6,2014,1.0,0.998994974874372,0.09999999999999432,-0.5999999999999943,2,0.04758692333515224
50,50,2014-07-01,3.197100694235714,3.350872057874656,2.657889656748192,1.9496322359275544,0.001449765338199,0.0015487227911968,0.0012637234388049,0.0009104499377706,0.8370428243706998,0.8489335823423008,0.7448601913314835,0.6428247484738713,3.500153515505078,3.350872057874656,1.9496322359275544,3.350872057874656,0,1,0,0,0,1,0,0,0,0,0,1,7,2014,1.0,0.998993963782696,0.09999999999999432,-0.7000000000000028,2,1.3467349723302213
51,51,2014-08-01,-1.42070399651416,-1.4911902680240596,-1.190975398301167,-0.8773893859527967,0.0014772751105176,0.0015792246457843,0.0012828031456712,0.000920504085329,-0.3715853757458217,-0.3771282228810199,-0.3346169951343682,-0.2916584800677595,-1.5833580539899028,-0.8773893859527967,-0.8773893859527967,-0.8773893859527967,0,0,0,1,0,0,0,1,0,0,0,1,8,2014,1.000999000999001,1.001007049345418,0.20000000000000284,-0.5999999999999943,3,1.9279054465228374
52,52,2014-09-01,-2.5921936627557014,-2.794026617477764,-2.356534659389742,-1.8488231185730883,0.0010484507817102,0.0010877659195254,0.0008455567807448,0.0005690850984821,-0.803902857257414,-0.850437611025304,-0.8141289533658335,-0.7795475449405731,-3.2553407934893364,-1.8488231185730883,-1.8488231185730883,-1.8488231185730883,0,0,0,1,0,0,0,1,0,0,0,1,9,2014,0.997005988023952,1.0020120724346075,-0.09999999999999432,-0.4000000000000057,3,-0.8842096886779949
53,53,2014-10-01,-1.965770165261024,-1.94430966675122,-1.481824659638079,-1.1639764557260917,0.0009939833526828,0.0010316609167036,0.0007972927302332,0.0005319077169086,-0.6264157062388979,-0.6081891082012046,-0.5280376258089353,-0.5086641657634656,-2.4613467305370507,-1.1639764557260917,-1.1639764557260917,-1.1639764557260917,0,0,0,1,0,0,0,1,0,0,0,1,10,2014,0.995995995995996,1.0,-0.5,-0.4000000000000057,3,-4.890936228400644
54,54,2014-11-01,0.9824594399022286,0.9048760900750048,0.6969558667880704,0.5879446202124409,0.0008077074616768,0.0008305628946821,0.0006249129630869,0.000404044876174,0.3418810354409419,0.3102238329020972,0.2744707051156404,0.2871108597735152,1.2976642044320252,0.9824594399022286,0.5879446202124409,0.9824594399022286,1,0,0,0,1,0,0,0,0,0,0,1,11,2014,0.998994974874372,1.001004016064257,-0.5999999999999943,-0.29999999999999716,0,0.8670021662370075
55,55,2014-12-01,-2.864301736216068,-2.6774437221586025,-1.9942298160271723,-1.5475955850997016,0.0007779900746382,0.0008021437569174,0.0006020356208001,0.0003870199781026,-1.0343690896462332,-0.952700954783788,-0.8212444170243333,-0.7972445327178962,-3.803705163579019,-1.5475955850997016,-1.5475955850997016,-1.5475955850997016,0,0,0,1,0,0,0,1,0,0,0,1,12,2014,1.0030181086519114,1.0,-0.29999999999999716,-0.29999999999999716,3,-0.9043100984149621
56,56,2015-01-01,1.878138563709615,1.8346792818139992,1.399826235188606,1.0523196281733351,0.0007987556287559,0.0008197945636758,0.0006108659301848,0.0003918671942152,0.6592362352071259,0.6355435030877811,0.5603072049092004,0.5240205481474136,2.388854742880553,1.878138563709615,1.0523196281733351,1.878138563709615,1,0,0,0,1,0,0,0,0,0,0,1,1,2015,1.0,1.0020060180541626,-0.29999999999999716,-0.09999999999999432,0,-1.0779432492636243
57,57,2015-02-01,0.4628424402672099,0.5011079218774415,0.4097352458541944,0.3144559015802948,0.0006632180488185,0.0006943708687919,0.0005087890664226,0.0003111012170372,0.1726118194500002,0.1832167867610133,0.1735299897434331,0.1678988514255304,0.6323035056827297,0.5011079218774415,0.3144559015802948,0.5011079218774415,0,1,0,0,0,1,0,0,0,0,0,1,2,2015,1.004012036108325,1.002002002002002,0.09999999999999432,0.09999999999999432,2,2.082689645563618
58,58,2015-03-01,1.7468907413462536,1.82986920834987,1.4766198122517458,1.1143189449748336,0.0006254175836929,0.000660573758238,0.0004825226804896,0.0002908950797152,0.6898695164003719,0.7035461776077276,0.6623657018444004,0.6406547244316927,2.314483416845614,1.82986920834987,1.1143189449748336,1.82986920834987,0,1,0,0,0,1,0,0,0,0,0,1,3,2015,0.998001998001998,1.001998001998002,-0.09999999999999432,0.29999999999999716,2,2.63222251255375
59,59,2015-04-01,2.703502768258686,2.82940074473936,2.289414815569984,1.674075538617526,0.0006343615363638,0.0006703258105785,0.000488909729441,0.0002945801705726,1.0654600775766454,1.0851108796700686,1.0263695273019573,0.963738817584074,3.552549751243794,2.82940074473936,1.674075538617526,2.82940074473936,0,1,0,0,0,1,0,0,0,0,0,1,4,2015,1.0,1.0009970089730809,-0.09999999999999432,0.4000000000000057,2,4.702782127855998
60,60,2015-05-01,-1.816841838832205,-1.8399969101067453,-1.4188026792067632,-0.9811884952980492,0.0006525852281438,0.0006905299207065,0.0005020118446833,0.000301408437571,-0.7196824875912253,-0.7084414086976678,-0.642893843603526,-0.5776294781934606,-2.2633435928233747,-0.9811884952980492,-0.9811884952980492,-0.9811884952980492,0,0,0,1,0,0,0,1,0,0,0,1,5,2015,0.994994994994995,1.0019920318725095,-0.5999999999999943,0.5999999999999943,3,0.36211371369561096
61,61,2015-06-01,-2.4626662871838576,-2.835543733912332,-2.1913810609093405,-1.14598305987736,0.0005497959096541,0.0005938729945741,0.0004210428115608,0.000242057059368,-1.0602177818857514,-1.1731246265428008,-1.0793163058675967,-0.7515572348979441,-3.118399324090781,-1.14598305987736,-1.14598305987736,-1.14598305987736,0,0,0,1,0,0,0,1,0,0,0,1,6,2015,1.0,0.9980119284294235,-0.5999999999999943,0.4000000000000057,3,-2.421533249983676
62,62,2015-07-01,-2.5548126760095284,-2.9448557748578086,-2.2330753700950385,-1.0913417856931775,0.0005688174750593,0.0006186748358882,0.0004361282235246,0.0002465034687201,-1.0827180610587963,-1.1949878796935942,-1.0824402206286674,-0.7125921744621554,-3.1593134340191065,-1.0913417856931775,-1.0913417856931775,-1.0913417856931775,0,0,0,1,0,0,0,1,0,0,0,1,7,2015,1.0,1.0,-0.5999999999999943,0.4000000000000057,3,-0.2738576272641846
63,63,2015-08-01,-3.95978156716556,-4.665193311616265,-3.542996978366251,-1.7046151034504844,0.0005802563393382,0.0006369727478398,0.0004453937225621,0.0002461394201312,-1.6573144335867305,-1.8613107137689315,-1.694171340294241,-1.1071934849940004,-4.70732705689726,-1.7046151034504844,-1.7046151034504844,-1.7046151034504844,0,0,0,1,0,0,0,1,0,0,0,1,8,2015,1.0050301810865192,0.9990039840637448,-0.09999999999999432,0.29999999999999716,3,-5.125538742223201
64,64,2015-09-01,1.3463951196853747,1.7127981584641327,1.3813606612575993,0.7715395092647839,0.0006226156625036,0.0006953710682376,0.0004794198807308,0.0002543714472241,0.5285838717066231,0.6391151808140487,0.6183427367000816,0.4665369476793748,1.679553264604805,1.7127981584641327,0.7715395092647839,1.7127981584641327,0,1,0,0,0,1,0,0,0,0,0,1,9,2015,1.006006006006006,1.0019940179461615,0.5,0.5,2,-0.6640806453512949
65,65,2015-10-01,4.225178665251454,4.996430533538959,3.637082720542342,1.5970146253232838,0.0005810392229447,0.0006556300438001,0.0004471316777319,0.0002307292155696,1.74110434033067,1.9402804695096327,1.7066493730896368,1.0327509891395084,5.365214819821728,4.996430533538959,1.5970146253232838,4.996430533538959,0,1,0,0,0,1,0,0,0,0,0,1,10,2015,1.0039800995024877,1.0,0.9000000000000057,0.5,2,4.175364690965355
66,66,2015-11-01,-1.5633109783145946,-1.618118781246246,-1.035896421986091,-0.266138168684189,0.0005874433203858,0.000680591511228,0.0004466114840648,0.0002097572929845,-0.6624981294890636,-0.6365034823106193,-0.5102389582647154,-0.2130353825172869,-2.072892025179418,-0.266138168684189,-0.266138168684189,-0.266138168684189,0,0,0,1,0,0,0,1,0,0,0,1,11,2015,0.998017839444995,0.999004975124378,0.7000000000000028,0.4000000000000057,3,-0.6822931138381616
67,67,2015-12-01,-1.2143603033754564,-1.2945448865238416,-0.8552954756292576,-0.2848442333847434,0.0005890575178739,0.000682018269856,0.0004449946222607,0.0002068524081908,-0.5225956989926352,-0.5163798919738462,-0.4310528257941818,-0.2356011738178649,-1.5804127088110078,-0.2848442333847434,-0.2848442333847434,-0.2848442333847434,0,0,0,1,0,0,0,1,0,0,0,1,12,2015,0.9990069513406156,0.99601593625498,0.5999999999999943,0.0,3,-1.7566631231254015
68,68,2016-01-01,-2.748722266895089,-2.925830858297973,-1.9126290115064144,-0.7899331844475247,0.0005625939616213,0.0006523047776394,0.0004195508117582,0.0001886143810471,-1.175343555826076,-1.160878409429532,-0.9528473959236924,-0.6036363310452499,-3.4445461352857976,-0.7899331844475247,-0.7899331844475247,-0.7899331844475247,0,0,0,1,0,0,0,1,0,0,0,1,1,2016,0.996023856858847,0.997,0.20000000000000284,-0.29999999999999716,3,-3.8993891614193643
69,69,2016-02-01,0.8903672958358863,0.9631837383634532,0.6927613719195258,0.3995041864463394,0.0005747504169404,0.0006655842444782,0.000421541106584,0.0001850175398159,0.349899273465589,0.3533726729013973,0.3123210674671319,0.2558306214638653,1.0900473933649346,0.9631837383634532,0.3995041864463394,0.9631837383634532,0,1,0,0,0,1,0,0,0,0,0,1,2,2016,0.999001996007984,0.9969909729187564,0.09999999999999432,-0.5999999999999943,2,0.3145170271464437
